asin,title,price,imUrl,description,brand
0002155435,Mr. Balfour's Poodle: Peers Versus People,6.15,http://ecx.images-amazon.com/images/I/51pNNI263lL.jpg,"Elected to Parliament as a Labour member in 1948, Jenkins (1920- 2003) served in several major posts in Harold Wilson's First Government and as Home Secretary from 1965-1967. In 1987, Jenkins was elected to succeed Harold Macmillan as Chancellor of the University of Oxford following the latter's death, a position he held until his death. Jenkins grew to political maturity during the twilight of a great age of British parliamentary democracy. As much as Churchill, though in quite a different way, Jenkins has been from the cradle a creature of the system that nurtured Palmerston and Disraeli, Gladstone, Asquith and Lloyd George.--This text refers to an alternatePaperbackedition.",NULL
0002176203,Paris on the Eve 1900-1914,NULL,NULL,"In pre-WW I Paris, Picasso, Debussy, Gide, Proust, Henri Bergson and Pierre and Marie Curie were among the creative minds who helped forge the modern world view of a subjective, fluid reality. Cronin's achievement in this scintillating, highly enjoyable social and cultural history is to demonstrate how the various endeavors of these and other groundbreakers were interrelated. France's adaptation to unless France really developed it.aa the motor car changed Proust's way of life. A new subjectivism, spurred by Bergson's spiritual philosophy, made possible Debussy's exploration of musical nuance, Picasso and Braque's invention of Cubism, and poet Charles Peguy's vision of a socialist utopia. Mingling gossip, biography and astute commentary, this chronicle tracks Diaghilev, Colette, Mattise and a host of others. Cronin, biographer of Napoleon, argues persuasively that Parisians' chilly rancor toward Germans stemmed in part from France's sense of national pride. Do you mean: 'French national pride derived from winning the Franco-German rivalry over imperialist expansion in Africa.'?aa Photos.Copyright 1991 Reed Business Information, Inc.--This text refers to an out of print or unavailable edition of this title.",NULL
0002155796,The Nuns,NULL,http://ecx.images-amazon.com/images/I/41fHcZRAPiL.jpg,NULL,NULL
0002159317,"California, The Beautiful Cookbook: Authentic Recipes from California",37.69,http://ecx.images-amazon.com/images/I/51762E1Z2YL.jpg,"Two collections of California's best. The latest addition to Collins's popular series ( America the Beautiful Cookbook, LJ 11/15/90; France the Beautiful Cookbook, LJ 10/15/89; et al.) is a locally specialized but stunning entry. The photographs of the California scenery/scene are varied and vivid, while the food photography is quite spectacular, and the recipes are far better and more interesting than those in several of the previous books. Recommended for most California libraries, and for any others that can afford this luxury. Like Robert Schneider's The Open Hand Cookbook ( LJ 11/15/89), the San Francisco Symphony's benefit cookbook offers a tantalizing collection of menus from some of California's most talented chefs. The roster of Bay Area contributors includes Jeremiah Tower, Alice Waters, Barbara Tropp, Ken Hom, and many other stars; many of the recipes are unmistakably ""California,"" but they do in fact represent a wide range of styles, and they've been well edited for the home cook. Recommended.Copyright 1991 Reed Business Information, Inc.",NULL
0002169525,Shipwreck on Middleton Reef: The story of a Tasman survivor,NULL,NULL,NULL,NULL
0002176173,On My Way to the Club,NULL,http://ecx.images-amazon.com/images/I/51MS1K4ZGTL.jpg,NULL,NULL
0002176475,Rural and Native Heritage Cookbook,NULL,http://ecx.images-amazon.com/images/I/61Ov7W-uu-L._SL500_.jpg,NULL,NULL
0002157292,"A Day in the Life of Italy: Photographed by 100 of the World's Leading Photojournalists on One Day, April 27, 1990 (Day in the Life Photography Series)",NULL,http://ecx.images-amazon.com/images/I/91qnCEe8y%2BL.jpg,"Tenth in the Day in the Life series, this photographic impression of il bel paese and its people comprises some 200 shots taken by 100 international photographers, spread throughout the country, on April 27, 1990. From pictures of fashion models primping in Milan to glassblowers working on the island of Murano, from interiors of St. Peter's in Rome to gypsies gathered around a campfire in Sardinia, the photos reveal Italy's varied lifestyles--urban and rural, moneyed and not, up-to-date and ageless. Wisely focussing, for the most part, on people, the shots, arranged one or two to a page, are accompanied by brief captions and a locating map, and the photographer's credit. Affectionate and lively, the pictures generally eschew sensationalistic angles and perspectives for direct, upbeat views of a nation.Copyright 1990 Reed Business Information, Inc.",NULL
0002167549,Solo: Story of an African Wild Dog,19.93,http://ecx.images-amazon.com/images/I/51YOyQ18%2BCL.jpg,NULL,NULL
0001527355,"20 Black Gospel Favorites, Volume 3",NULL,NULL,NULL,NULL
0002161184,Lady Maclean's diplomatic dishes,NULL,http://ecx.images-amazon.com/images/I/518ySoc7DyL.jpg,NULL,NULL
0002166674,Alexandra: Princess and Queen,13.13,NULL,NULL,NULL
0002166070,Greg Clark &amp; Jimmie Frise outdoors,NULL,http://ecx.images-amazon.com/images/I/51JzvwmFc7L.jpg,NULL,NULL
0002159643,Dirt &amp; Deity: A Life of Robert Burns,NULL,http://ecx.images-amazon.com/images/I/41BYY9Z96AL.jpg,"A marginally educated seducer and drunk who died at 37 in 1796 remains Scotland's premier poet and songsmith. McIntyre's bicentenary biography (his last was a life of BBC founder John Reith, The Expense of Glory) is unsparing about Burns and his uneven output, from haunting lyrics to bawdy songs. Carlyle, so McIntyre writes, saw Burns's career as ""a tragedy of potential unfulfilled and opportunity squandered."" Rather, McIntyre contends, there was scant opportunity in hardscrabble Ayrshire in Burns's time, and the flavor of that bleak life as it was actually lived is vividly evoked, as are the poet's self-defeating imprudences of every sort. Having little schooling, Burns pragmatically described his working methods as ""Untill I am compleat master of a tune, in my own singing... I can never compose for it."" His practice was not that of the university, but it produced ""Flow gently, sweet Afton"" and ""The Cotter's Saturday Night."" He also produced more children, illegitimate and legal, than he could afford, and left his plough for a meager salary as excise tax inspector that kept him on horseback and away from home, from the contemplative time for writing and from exploiting usefully his flair for friendship with admiring men and adoring women in circles above his class. His lyrical gift had pushed him out of the milieu that moved him to verse. As McIntyre observes, Burns's local literary reputation, once spread, ""had both made and undone him."" He had ""an extraordinary blindness to where his own interest lay."" Although he was ""never the slave of time,"" that became another of his many failings. McIntyre's careful scrutiny of Burns is exemplified by his quoting an exculpatory letter ostensibly done in haste. ""Pardon this confused scrawl,"" Burns explains. ""?Indeed I know not well what I have written."" But, McIntyre notes, ""That was not strictly true?he had taken time to try his hand at a draft."" Illustrated.Copyright 1996 Reed Business Information, Inc.",NULL
0002177064,The Enemies within: Story of the Miners' Strike,14.64,http://ecx.images-amazon.com/images/I/517JnHlWdZL.jpg,NULL,NULL
0002166461,Memoirs,16.42,http://ecx.images-amazon.com/images/I/71WAL3Agl2L.jpg,NULL,NULL
0002172739,Bonnie Sterns Cuisinart Cookbook,4.0,http://ecx.images-amazon.com/images/I/518ImUlvJSL.jpg,NULL,NULL
000216194X,The Life of My Choice,11.11,http://ecx.images-amazon.com/images/I/718CRESPTJL.gif,"Perhaps the last of the great romantic gentleman-explorers, Thesiger, author of Arabian Sands and The Marsh Arabs, here looks back on an extraordinary life. He was born in Abyssinia (Ethiopia) to British diplomatic parents who were friends of Emperor Haile Selassie. Thesiger remembers Addis Ababa, the capital, as a village with grass huts, no roads and colorful ceremonies. He attended Eton and Oxford, then returned to Africa for the first of many journeys, exploring the Awash River (home to the dreaded Danakil, whose warriors killed randomly to prove their manhood and collected their victims' genitals for trophies). As a district officer in the Sudan Political Service, Thesiger had further opportunities to travel in desert lands and meet nomadic tribes. During World War II, he served with Orde Wingate's troops, liberating Abyssinia from the Italians; later, he fought behind the lines in the Western Desert. In addition to superb adventure, Thesiger gives a fine portrait of the waning days of the British Empire in the Sudan and of the last revolution in Ethiopia. Photos.Copyright 1988 Reed Business Information, Inc.--This text refers to an out of print or unavailable edition of this title.",NULL
0002158612,"The Last Empress: Life and Times of Zita of Austria-Hungary, 1892-1989",15.9,http://ecx.images-amazon.com/images/I/51vJxDY4sWL.jpg,NULL,NULL
0002175312,The Conquistadors,6.15,NULL,NULL,NULL
0002179741,The Wall: Images and Offerings from the Vietnam Veterans Memorial,22.09,http://ecx.images-amazon.com/images/I/41h92gLQMeL.jpg,"This volume, to be published on the fifth anniversary of the dedication of the national shrine, includes photographs by freelance photographer Lopes and 16 other photojournalists, and excerpts of letters placed at the wailing wall by families, friends and war buddies of the dead and missing whose names are engraved there""the mystery of death writ in stone 58,132 times."" This American family album is deeply moving in its simplicity: ""Damn you, brotherwhy didn't you come back? . . . I still love you, and I'd love you if you came back in one piece, or your arms or legs or mind gone."" Among the 75 poignant color and black-and-white pictures photographed with respect, a child is lifted by a veteran to plant a kiss on a name; flowers, teddy bears, flags and uniforms grace the polished black granite. In his introduction, Vietnam veteran and freelance writer Norman discusses the controversy over the Wall's design and mourns a friend who substituted for him on patrol: ""He may have died for his country or for his God or for nothing at all. For a long time, I thought he died for me."" 150,000 first printing; BOMC featured selection.Copyright 1987 Reed Business Information, Inc.",NULL
0002179938,Grand Knockout Tournament,NULL,http://ecx.images-amazon.com/images/I/51NHURk-eXL._SL500_.jpg,NULL,NULL
0002162733,Adventures of Madalene and Louisa,NULL,http://ecx.images-amazon.com/images/I/51E7hh-xkJL.jpg,NULL,NULL
0002000601,Wolves among Sheep: The True Story of Murder in a Jehovah's Witness Community,NULL,http://ecx.images-amazon.com/images/I/41nWsa6ThQL.jpg,NULL,NULL
000217863X,The Joy of Bad Verse,NULL,http://ecx.images-amazon.com/images/I/51h%2Bb9wXF0L.jpg,NULL,NULL
000218706X,365 One-minute Golf Lessons,NULL,NULL,NULL,NULL
0002162288,Viking Age Sculpture in Northern England (Collins archaeology),NULL,http://ecx.images-amazon.com/images/I/41wiUnxwHQL.jpg,NULL,NULL
0002159627,The days of the dead: Mexico's Festival of Communion with the Departed,18.72,http://ecx.images-amazon.com/images/I/81bsa2bIYSL.jpg,"Text: English, Spanish",NULL
0002160161,"Age of Elegance, 1812-22",NULL,http://ecx.images-amazon.com/images/I/71PKRsR9zUL.jpg,NULL,NULL
0002154390,Videotrash &amp; Treasures: A Field Guide to the Video Unknown,NULL,NULL,NULL,NULL
0002177285,Invitation to a Royal Wedding,8.0,http://ecx.images-amazon.com/images/I/51qOGq%2BAtVL.jpg,NULL,NULL
0002191792,Birds of East Africa (Collins Field Guides),25.04,http://ecx.images-amazon.com/images/I/41S1EGP987L.jpg,NULL,NULL
0002184702,Bridge for Beginners: Bidding (Collins Bridge for Beginners),NULL,NULL,NULL,NULL
0002162652,The wandering gorillas,NULL,http://ecx.images-amazon.com/images/I/71jE0tGtj6L.jpg,NULL,NULL
0002163292,The Fontana Biographical Companion to Modern Thought,NULL,NULL,NULL,NULL
000217104X,The Winner's Edge:  How to Win at Casino Gambling,NULL,http://ecx.images-amazon.com/images/I/31CgwNYAYDL.jpg,NULL,NULL
0002199181,Insects of Britain &amp; Northern Europe: The Complete Insect Guide (Collins Field Guide),NULL,http://ecx.images-amazon.com/images/I/51BDHCJKBFL.jpg,"Michael Chinery is the UK,s leading writer on insects. His 'Collins Field Guide to 'Insects, and 'Collins Pocket Guide to 'Insects, are acknowledged as the best available.",NULL
000219502X,"People of the Lake - man; his origins, nature and future",NULL,http://ecx.images-amazon.com/images/I/41%2BoRuZRNLL.jpg,NULL,NULL
0002187027,David Leadbetter 100% Golf: How to Unlock Your True Golfing Potential,NULL,http://ecx.images-amazon.com/images/I/51FS1DY2ATL.jpg,"David Leadbetter has coached players of the calibre of Nick Faldo, Greg Norman and Ernie Els. He is a regular contributor to Golf International and Golf Digest magazines, and his four best-selling books have sold over a million copies between them worldwide. There are sixteen David Leadbetter Golfing Academies around the world putting his teaching theories into practice.",NULL
0002192063,Birds of South-East Asia,22.2,http://ecx.images-amazon.com/images/I/51WFNZG15VL.jpg,NULL,NULL
0001713108,Animal Riddles (Beginner Series),7.6,http://ecx.images-amazon.com/images/I/71QRPW0JP8L.gif,"By Bennet Cerf, Illustrated by Roy McKie",NULL
000217572X,Focus on New Zealand,NULL,http://ecx.images-amazon.com/images/I/6124gUxFrEL.jpg,NULL,NULL
0001841777,The Castle Story,NULL,http://ecx.images-amazon.com/images/I/51jxp3pAOqL.jpg,NULL,NULL
0002187949,ADDICTED,11.26,http://ecx.images-amazon.com/images/I/41F8GM7MFAL.jpg,NULL,NULL
000217796X,What a Life!: An Autobiography of E.V.L. and G.M.,NULL,http://ecx.images-amazon.com/images/I/41FKqSvRg0L.jpg,NULL,NULL
000211562X,NO PASSING GLORY: BIOGRAPHY OF LEONARD CHESHIRE,NULL,http://ecx.images-amazon.com/images/I/41eQ8PzsBmL.jpg,NULL,NULL
0002168952,Night drop at Ede,NULL,http://ecx.images-amazon.com/images/I/71PpBw2mFsL.jpg,NULL,NULL
0001711296,Come Over to My House (Beginner Series),7.6,http://ecx.images-amazon.com/images/I/51JyIAoa-kL.jpg,"With his unique combination of hilarious stories, zany pictures and riotous rhymes, Dr. Seuss has been delighting young children and helping them learn to read for over fifty years. Creator of the wonderfully anarchic Cat in the Hat, and ranked among the UK's top ten favourite children's authors, Dr. Seuss is a global best-seller, with over half a billion books sold worldwide.--This text refers to thePaperbackedition.",NULL
000217989X,A History of the House of Lords,NULL,http://ecx.images-amazon.com/images/I/51145YEJCTL.jpg,"Longford  is Frank Pakenham, 7th Earl of Lonford.--This text refers to an out of print or unavailable edition of this title.",NULL
0002187035,Nigel Mansell: My Autobiography,NULL,http://ecx.images-amazon.com/images/I/41Y6YKMQZML.jpg,NULL,NULL
0002167425,The Stationary Ark,16.95,http://ecx.images-amazon.com/images/I/51upohNcYdL.jpg,7 1-hour cassettes--This text refers to an out of print or unavailable edition of this title.,NULL
0002173808,A Day in the Life of Canada,11.59,http://ecx.images-amazon.com/images/I/51r6v8%2BPjDL.jpg,"Like the similar books about Australia, Hawaii, and Japan, each of these offers multiple photographic impressions recorded on a single day. Canada, for coverage of so vast a territory, engaged 100 international photographers (to Israelis ' mostly native 55), to produce 100,000 images (to Israelis ' 40,000), from which its several hundred memorable black-and-white and color illustrations were chosen. The photos juxtapose the industrial to the rural. A lively essay recounts experiences organizing the project and photographing on the actual day (June 8, 1984). The photographers get credit next to their pictures; a map shows where each worked that day; and a lengthy section gives their respective backgrounds, illustrated with past work. Israelis seems earnest, even somber, in comparison. With more than 300 equally fine images, it plays down the individual artists, presenting only a list of credits at the end. The introduction discusses not so much this project as the past and present social and political developments in this young nation, placing the images firmly in context. And indeed, throughout the coverage of agriculture, sheep, beaches, and apartment houses are the ubiquitous soldiers with guns. The heat and aridity are everywhere evident on this day (May 10, 1984) in the ``green'' month, before things are parched to brown. Both books use a chronological arrangement and tell when, to the hour, the pictures were taken, but Canada , being so large, offers maps on each page to show the geographical location of particular images. Both recommended for their candid presentation of ordinary daily life. Kathleen Collins, Library of CongressCopyright 1985 Reed Business Information, Inc.",NULL
